"id","start_date","lat","lon","l1","l2","rooms","surface_total","surface_covered","price","currency","property_type","operation_type","fondo"
"ikVWbCBcYqjLZQPGX8qpSQ==",2019-01-30,-34.5842619,-58.4653775,"Argentina","Capital Federal",1,34,31,11000,"ARS","Departamento","Alquiler",3
"g9y7oNyJ0S/CTv936tqWOQ==",2019-01-30,-34.5889873,-58.4050833,"Argentina","Capital Federal",2,35,35,11000,"ARS","Departamento","Alquiler",0
"mCcs9JjKXKmXP+WWkJbyuw==",2019-01-30,-34.5675693,-58.4866103,"Argentina","Capital Federal",2,48,41,14500,"ARS","Departamento","Alquiler",7
"qkfo2IyjLX7kQ8HIKOOVBg==",2019-01-30,-34.57370377,-58.4830246,"Argentina","Capital Federal",2,70,70,18000,"ARS","Departamento","Alquiler",0
"G8nPLSZzOYGt2C5SUkhU9A==",2019-01-30,-34.5743429,-58.4907975,"Argentina","Capital Federal",2,41,37,18000,"ARS","Departamento","Alquiler",4
"k3yFmSVq6sXHUfYKfLkLwQ==",2019-01-30,-34.5683966,-58.489469,"Argentina","Capital Federal",2,58,49,15000,"ARS","Departamento","Alquiler",9
"6A9agTD+N2jx+GwmFhvQRQ==",2019-01-30,-34.5722847592,-58.4739594735,"Argentina","Capital Federal",2,70,70,25000,"ARS","Departamento","Alquiler",0
"P4Md0DIZcqzOZmydToqqOA==",2019-01-30,-34.57833099,-58.484478,"Argentina","Capital Federal",2,63,55,19500,"ARS","Departamento","Alquiler",8
"ZcY7I9+FdfJy4poGxtChqg==",2019-01-30,-34.5715168,-58.5022762,"Argentina","Capital Federal",3,90,61,29000,"ARS","PH","Alquiler",29
"xD6f9b6RtCsWa/mkZQa2mA==",2019-01-30,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"Yi75JVC2V8AuBZci3UoXKw==",2019-01-30,-34.58078003,-58.48166275,"Argentina","Capital Federal",3,75,70,17000,"ARS","Departamento","Alquiler",5
"EhNo4mgHs1Co9dUEFZs/qA==",2019-01-30,-34.5814416,-58.4053187,"Argentina","Capital Federal",4,149,137,45000,"ARS","Departamento","Alquiler",12
"SfAzlKT4Sny9XKb4Aya8gg==",2019-03-11,-34.5774582,-58.4953174,"Argentina","Capital Federal",1,37,35,15000,"ARS","Departamento","Alquiler",2
"uUTTxTdlLjQSfaho9EyR9w==",2019-03-11,-34.5774582,-58.4953174,"Argentina","Capital Federal",1,37,35,15000,"ARS","Departamento","Alquiler",2
"3bmbP63Ph7YU5YT/yg1akg==",2019-03-11,-34.5774582,-58.4953174,"Argentina","Capital Federal",1,37,35,15000,"ARS","Departamento","Alquiler",2
"9a46Z/X6v5ZQ7pyjzyIEWg==",2019-03-11,-34.6284954,-58.4665955,"Argentina","Capital Federal",2,44,40,11200,"ARS","Departamento","Alquiler",4
"LZ953w8a4YsdY99AEwT7gQ==",2019-03-11,-34.5892424,-58.4071044,"Argentina","Capital Federal",2,44,37,18000,"ARS","Departamento","Alquiler",7
"vpZGcoBn79kZcXXYJb5wmQ==",2019-03-11,-34.570088,-58.488718,"Argentina","Capital Federal",2,35,35,10500,"ARS","Departamento","Alquiler",0
"J85kifTXPf3l68OpBjpYaA==",2019-03-11,-34.5957894605,-58.3958031507,"Argentina","Capital Federal",3,48,44,16000,"ARS","Departamento","Alquiler",4
"hRwpW6v+rzcZXzRV44rmzg==",2019-03-11,-34.572871,-58.4896177,"Argentina","Capital Federal",3,50,46,13000,"ARS","Departamento","Alquiler",4
"F6gqJhT+lgu1zIcUNiojww==",2018-12-29,-34.5981339,-58.4034412,"Argentina","Capital Federal",1,25,22,15000,"ARS","Departamento","Alquiler",3
"pDbDTlhGpgvD/hdhAmyvWQ==",2018-12-29,-34.5828261,-58.4141196,"Argentina","Capital Federal",2,45,42,15000,"ARS","Departamento","Alquiler",3
"VD5MvlY62k2cXNb73Tz9EQ==",2018-12-29,-34.58712,-58.40071,"Argentina","Capital Federal",2,30,30,8500,"ARS","Departamento","Alquiler",0
"gv7RPLOtZh9K9ixbuk4MaA==",2018-12-29,-34.5934612,-58.4013172,"Argentina","Capital Federal",2,35,35,13000,"ARS","Departamento","Alquiler",0
"UZAMl621QICMAnnKQgovKw==",2018-12-29,-34.573225,-58.473265,"Argentina","Capital Federal",2,86,31,19000,"ARS","Departamento","Alquiler",55
"BZin2qxLq7FKLzP4QfsxEQ==",2018-12-29,-34.573225,-58.473265,"Argentina","Capital Federal",2,96,36,19000,"ARS","Departamento","Alquiler",60
"5qQkuQTPer0CXS0Q0qYqqQ==",2018-12-29,-34.573225,-58.473265,"Argentina","Capital Federal",2,106,33,20000,"ARS","Departamento","Alquiler",73
"tnvnx4WKndzNEgk7Y9lFTw==",2018-12-29,-34.5828261,-58.4141196,"Argentina","Capital Federal",3,88,80,23000,"ARS","Departamento","Alquiler",8
"RCbMeHrU7ITQLVWYDOvK3Q==",2018-12-29,-34.599773,-58.399779,"Argentina","Capital Federal",3,74,68,15500,"ARS","Departamento","Alquiler",6
"7BI/Ig/69yLHLrrIBADvlQ==",2018-12-29,-34.5740647711,-58.4739744944,"Argentina","Capital Federal",3,68,68,30000,"ARS","Departamento","Alquiler",0
"7MW/D7ixis81J7z6R+jSXg==",2018-12-29,-34.6222047368,-58.4772635915,"Argentina","Capital Federal",4,86,82,15000,"ARS","Departamento","Alquiler",4
"SgsK9lkcZFvzfloSYSlFlA==",2018-12-29,-34.5910046,-58.4103964,"Argentina","Capital Federal",4,121,121,18000,"ARS","Departamento","Alquiler",0
"J3nIKQwTSWg2Uihc4c7cYQ==",2019-02-24,-34.5909031,-58.4008924,"Argentina","Capital Federal",2,37,37,16000,"ARS","Departamento","Alquiler",0
"11Y86CVBS1dObpgI7tqKAQ==",2019-02-24,-34.57855,-58.4843023,"Argentina","Capital Federal",2,60,52,18000,"ARS","Departamento","Alquiler",8
"clnzPEv6G0cYE6W8mwYkFw==",2019-02-24,-34.5768279,-58.4953107,"Argentina","Capital Federal",2,35,35,12000,"ARS","Departamento","Alquiler",0
"Xwi3psp1EctWftc1gIbzOQ==",2019-02-24,-34.5926011,-58.4017391,"Argentina","Capital Federal",3,83,83,22000,"ARS","Departamento","Alquiler",0
"fMCY5Vlll94SH2Nc3isj5w==",2019-02-24,-34.5978175,-58.3856187,"Argentina","Capital Federal",3,80,70,23500,"ARS","Departamento","Alquiler",10
"/th+5GUSZY5B43/+IGz7jQ==",2019-02-24,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"IpfhH+WT7XmJXUhN/G1i1A==",2019-02-24,-34.5957447,-58.4097622,"Argentina","Capital Federal",3,53,51,21000,"ARS","Departamento","Alquiler",2
"Xrbl7/M4mAxvXXE0aT/lPw==",2019-02-24,-34.5868823,-58.4072393,"Argentina","Capital Federal",3,80,70,20000,"ARS","Departamento","Alquiler",10
"ReMfSDyWXbvO7NXyY5DY9g==",2019-02-24,-34.577221,-58.4873971,"Argentina","Capital Federal",3,50,50,15000,"ARS","Departamento","Alquiler",0
"yrxNwhKNrwFjo9qYR0HJbA==",2019-02-24,-34.5832865583,-58.487320309,"Argentina","Capital Federal",3,100,84,29800,"ARS","Departamento","Alquiler",16
"1r9ZD0tyWMmug+5fMgi9PA==",2019-04-08,-34.5816885,-58.4703253,"Argentina","Capital Federal",1,36,36,12500,"ARS","Departamento","Alquiler",0
"SdMtj/+e+hmGr5WnZ5rRCg==",2019-04-08,-34.5976687341,-58.39063,"Argentina","Capital Federal",2,43,40,16000,"ARS","Departamento","Alquiler",3
"HBjWNDs8md1uUugN9pi8+w==",2019-04-08,-34.6236181,-58.4589771,"Argentina","Capital Federal",3,60,50,21500,"ARS","Departamento","Alquiler",10
"GDRA5Ns33GksISl/c0fQlA==",2019-04-08,-34.5847253,-58.4046887,"Argentina","Capital Federal",3,65,58,20000,"ARS","Departamento","Alquiler",7
"Nj/rluL7pJbErqqqXQWSnQ==",2019-04-08,-34.6255371434,-58.475026346,"Argentina","Capital Federal",4,85,85,15000,"ARS","Departamento","Alquiler",0
"la1FViOwKEWyytGGylHITA==",2019-01-07,-34.6307162,-58.4648507,"Argentina","Capital Federal",3,65,55,16000,"ARS","Departamento","Alquiler",10
"U2lI9ObRtPHaVRjKYp+FPw==",2019-01-07,-34.632479,-58.470118,"Argentina","Capital Federal",1,24,21,8000,"ARS","Departamento","Alquiler",3
"wP/jhKfSWmkxiNDmCMaHBw==",2019-01-07,-34.59038,-58.406651,"Argentina","Capital Federal",2,65,45,19500,"ARS","Departamento","Alquiler",20
"aRLppxBswS460vtUVlLfKQ==",2019-01-07,-34.577207,-58.471345,"Argentina","Capital Federal",2,59,55,19000,"ARS","Departamento","Alquiler",4
"b7RsOH5JHbkguFLZXGAmeA==",2019-01-23,-34.5905704528,-58.3989514677,"Argentina","Capital Federal",1,45,40,13000,"ARS","Departamento","Alquiler",5
"v7bQW8zef7aMaCHcnEtw8Q==",2019-01-23,-34.5825811,-58.4106538,"Argentina","Capital Federal",1,36,30,15000,"ARS","Departamento","Alquiler",6
"zBSHZ6ZR6Op5jF/9AQS2RQ==",2019-01-23,-34.5825811,-58.4106538,"Argentina","Capital Federal",1,36,30,15000,"ARS","Departamento","Alquiler",6
"d41SBk5QqSxfYYKZ1P2hRg==",2019-01-23,-34.6297077,-58.460705,"Argentina","Capital Federal",2,41,41,12000,"ARS","Departamento","Alquiler",0
"TvqijG4NW+3Zk/nDq0LoXQ==",2019-01-23,-34.5868855,-58.4815007,"Argentina","Capital Federal",2,61,53,17000,"ARS","Departamento","Alquiler",8
"zlbqOb870+9iJw7tLja1kw==",2019-01-23,-34.570088,-58.488718,"Argentina","Capital Federal",2,47,44,12500,"ARS","Departamento","Alquiler",3
"8mkP65fhA89O7SGUX8wGsA==",2019-01-23,-34.5952827682,-58.3993677703,"Argentina","Capital Federal",3,84,58,17500,"ARS","Departamento","Alquiler",26
"OuWpPZMy/7ssHtKNcaJTWw==",2019-01-23,-34.5876448,-58.409067,"Argentina","Capital Federal",3,90,85,24000,"ARS","Departamento","Alquiler",5
"F0Ay1lZGae5kSTj9YgOWBw==",2019-01-23,-34.584239,-58.402903,"Argentina","Capital Federal",3,64,61,28000,"ARS","Departamento","Alquiler",3
"JFxo02igau2b43Yk21mB8Q==",2019-01-23,-34.5741254,-58.4726928,"Argentina","Capital Federal",3,73,67,29000,"ARS","Departamento","Alquiler",6
"Q66+YvScFqmiYfg2QGCX8A==",2019-01-23,-34.5875634192,-58.4060196486,"Argentina","Capital Federal",4,85,80,26500,"ARS","Departamento","Alquiler",5
"rrgjtD48xjOnB6bHpzMQTA==",2019-01-23,-34.591100389,-58.4026421873,"Argentina","Capital Federal",4,85,76,30000,"ARS","Departamento","Alquiler",9
"IfsObKSlFKezSz3mXuavHg==",2019-01-23,-34.5944565729,-58.3864631026,"Argentina","Capital Federal",4,145,138,38000,"ARS","Departamento","Alquiler",7
"IFcf5g4YVPngeevKnjFS/Q==",2019-01-23,-34.5941887201,-58.403763019,"Argentina","Capital Federal",5,138,128,23000,"ARS","Departamento","Alquiler",10
"Qu2soTL6LI9n6qkMOi6Qfw==",2019-01-23,-34.6380631,-58.4682117,"Argentina","Capital Federal",6,152,144,33000,"ARS","PH","Alquiler",8
"nH34xJ8WtmKc0zdr/aRFyw==",2019-06-09,-34.597854,-58.397076,"Argentina","Capital Federal",1,35,35,11000,"ARS","Departamento","Alquiler",0
"cK/uVt3BPASLLKKxIxS8IQ==",2019-06-09,-34.598646,-58.403678,"Argentina","Capital Federal",2,47,42,16000,"ARS","Departamento","Alquiler",5
"ZPUolvC0pWDz/3tCfNUK5w==",2019-06-09,-34.593289,-58.399491,"Argentina","Capital Federal",2,38,38,18000,"ARS","Departamento","Alquiler",0
"L1RTTI63KMvQUXUi7BEpqg==",2019-06-09,-34.572738,-58.4913532,"Argentina","Capital Federal",2,40,40,11000,"ARS","Departamento","Alquiler",0
"0KN25CYbQICNOHwyOP+pAg==",2019-06-09,-34.571181,-58.479603,"Argentina","Capital Federal",2,47,41,15500,"ARS","Departamento","Alquiler",6
"2hffrWTboeU/lUAAHnWPbQ==",2019-06-09,-34.5859247,-58.4809742,"Argentina","Capital Federal",1,48,45,12000,"ARS","Departamento","Alquiler",3
"SsGGyXEFubPY2Ty/BUCuSA==",2019-06-09,-34.619365,-58.468208,"Argentina","Capital Federal",3,62,49,14900,"ARS","Departamento","Alquiler",13
"jj/WsDc71udmOnBp4i1WRg==",2019-05-08,-34.5862247,-58.4774349,"Argentina","Capital Federal",NA,69,57,17000,"ARS","Casa","Alquiler",12
"K8EZSzuJRps4nN50l/Y+RQ==",2019-05-08,-34.58183289,-58.47629547,"Argentina","Capital Federal",1,30,30,11000,"ARS","Casa","Alquiler",0
"qVsz7ur9N+uyP9pZNXL9Kw==",2019-05-08,-34.6313591,-58.46620178,"Argentina","Capital Federal",1,35,35,11500,"ARS","Departamento","Alquiler",0
"pgRjlOEX/J/OoAGgXhdVzQ==",2019-05-08,-34.5930552,-58.3953901,"Argentina","Capital Federal",1,41,35,15000,"ARS","Departamento","Alquiler",6
"MW1BxmdEefYgteEy4DG0gA==",2019-05-08,-34.5801552,-58.4842204,"Argentina","Capital Federal",1,41,38,14000,"ARS","Departamento","Alquiler",3
"6lXChm8G0ZxMzqeMymBiDA==",2019-05-08,-34.5636494,-58.4686097,"Argentina","Capital Federal",1,33,33,9500,"ARS","Departamento","Alquiler",0
"vz22aLXGXtbBmbaD1k6oww==",2019-05-08,-34.5666559,-58.4874833,"Argentina","Capital Federal",1,34,34,11000,"ARS","Departamento","Alquiler",0
"AdsfUglKA1hU8LihFZBYnA==",2019-05-08,-34.5666559,-58.4874833,"Argentina","Capital Federal",1,45,33,13000,"ARS","Departamento","Alquiler",12
"+nW423yvnX6LsYE80w3WUg==",2019-05-08,-34.5737988,-58.4893403,"Argentina","Capital Federal",1,37,34,12000,"ARS","Departamento","Alquiler",3
"6AxQ2Ca4hxeKfidzCRe6IA==",2019-05-08,-34.6264664885,-58.456744159,"Argentina","Capital Federal",2,40,40,15000,"ARS","Departamento","Alquiler",0
"LPVUF45akivTIeZLo7BKXw==",2019-05-08,-34.5852356,-58.46980667,"Argentina","Capital Federal",2,75,65,27000,"ARS","Departamento","Alquiler",10
"esj4BDRmdQvK4OMGL0VyNw==",2019-05-08,-34.571057,-58.486819,"Argentina","Capital Federal",2,42,39,18000,"ARS","Departamento","Alquiler",3
"VLsfpSCKO/SRypz5IcxONw==",2019-05-08,-34.560937,-58.4846959,"Argentina","Capital Federal",2,55,45,13000,"ARS","Departamento","Alquiler",10
"K9uIgZ1CundC4xik3G2iHQ==",2019-05-08,-34.5637162,-58.4876966,"Argentina","Capital Federal",2,55,47,14000,"ARS","Departamento","Alquiler",8
"Iuxn79FLD33Iq86D2wj77w==",2019-05-08,-34.5784477,-58.4841828,"Argentina","Capital Federal",2,50,40,25000,"ARS","Departamento","Alquiler",10
"AbG32ZJ5Trdw/ITgFquoKg==",2019-05-08,-34.6343902,-58.4681484,"Argentina","Capital Federal",3,62,62,14000,"ARS","Departamento","Alquiler",0
"sqdamKhsY+KoAyhtu49fgw==",2019-05-08,-34.5872918,-58.4031186,"Argentina","Capital Federal",3,60,55,22000,"ARS","Departamento","Alquiler",5
"mTwZ09Z93AxY/hKTdIJEww==",2019-02-10,-34.5712835,-58.4771326,"Argentina","Capital Federal",NA,44,40,13000,"ARS","Departamento","Alquiler",4
"W4nQ0VQakWGijE+SQTT2pQ==",2019-02-10,-34.57701874,-58.49841309,"Argentina","Capital Federal",1,31,29,12000,"ARS","Departamento","Alquiler",2
"RAAInQHGu4+A8ZFFmuEKLQ==",2019-02-10,-34.6392997,-58.4787268,"Argentina","Capital Federal",2,45,41,12700,"ARS","Departamento","Alquiler",4
"FzUHpDuqPvRn5l4zp7SV/Q==",2019-02-10,-34.5977293834,-58.3989094693,"Argentina","Capital Federal",2,31,31,9500,"ARS","Departamento","Alquiler",0
"AKihOdgwGD8GL9dQOOG92A==",2019-02-10,-34.5962163951,-58.412028933,"Argentina","Capital Federal",2,50,45,16000,"ARS","Departamento","Alquiler",5
"x8rZZ1aQgIuvSBH1dXUJkQ==",2019-02-10,-34.597426,-58.410107,"Argentina","Capital Federal",1,40,35,14500,"ARS","Departamento","Alquiler",5
"Opnlx70t++wvXIGAQ1088A==",2019-02-10,-34.571882,-58.498043,"Argentina","Capital Federal",2,50,42,14500,"ARS","Departamento","Alquiler",8
"AW4BxLkfBBIoRO/lcXoNYQ==",2019-02-10,-34.578834,-58.482384,"Argentina","Capital Federal",3,62,57,20000,"ARS","Departamento","Alquiler",5
"Cku8ETKL88f+GODmYJWPLg==",2019-02-10,-34.598181,-58.406142,"Argentina","Capital Federal",3,83,83,18000,"ARS","Departamento","Alquiler",0
"ikDMfaBKeGxI0L8CIsNA9Q==",2019-01-03,-34.5936935,-58.401046,"Argentina","Capital Federal",NA,28,28,11000,"ARS","Departamento","Alquiler",0
"2ZbxyVWAhIRqVrbsl7KXwA==",2019-01-03,-34.5930908,-58.4089839,"Argentina","Capital Federal",1,34,29,13000,"ARS","Departamento","Alquiler",5
"cHWOp60bmAyzboeGnRGxyQ==",2019-01-03,-34.5976662,-58.3949482,"Argentina","Capital Federal",1,35,35,8000,"ARS","Departamento","Alquiler",0
"PAzyKOU0K4AmDOQnwlcQEQ==",2019-01-03,-34.5895459,-58.3973636,"Argentina","Capital Federal",2,52,52,31000,"ARS","Departamento","Alquiler",0
"jMesvwDiNxFTrNGmV5SXyw==",2019-01-03,-34.6009396,-58.3935270429,"Argentina","Capital Federal",2,40,34,9500,"ARS","Departamento","Alquiler",6
"AVzxKtq1Q+9aoMECH6gaRw==",2019-01-03,-34.5947609,-58.4077298,"Argentina","Capital Federal",2,40,40,11000,"ARS","Departamento","Alquiler",0
"6XUTa5UJJnc8pPGMX1X03w==",2019-01-03,-34.5973559,-58.3869806,"Argentina","Capital Federal",2,40,37,15000,"ARS","Departamento","Alquiler",3
"8B6XPbGQx0jmo2bsBh24+w==",2019-01-03,-34.592422,-58.4116014,"Argentina","Capital Federal",2,39,34,12000,"ARS","Departamento","Alquiler",5
"OY+cQc1ExN41FcqI3NfWcA==",2019-01-03,-34.6353162,-58.464665,"Argentina","Capital Federal",3,75,70,14000,"ARS","Departamento","Alquiler",5
"pQimouyx5pb9fcbNWnj2ug==",2019-01-03,-34.6180243,-58.476358,"Argentina","Capital Federal",3,63,55,12000,"ARS","Departamento","Alquiler",8
"0l08qxwX5JLoIZrVgCW6TA==",2019-01-03,-34.5898877,-58.4099335,"Argentina","Capital Federal",3,82,77,29000,"ARS","Departamento","Alquiler",5
"63dCfMPOtAqTMQnjiOuRHw==",2019-01-03,-34.5929021467,-58.3911408751,"Argentina","Capital Federal",4,150,150,37000,"ARS","Departamento","Alquiler",0
"OBRC44B0lfUHOL0LK2oIDg==",2019-01-03,-34.591100389,-58.4026421873,"Argentina","Capital Federal",4,85,76,30000,"ARS","Departamento","Alquiler",9
"EtnKL7uM5llWA0A0sQ1rMg==",2019-06-20,-34.57572556,-58.48783875,"Argentina","Capital Federal",NA,43,30,11500,"ARS","Departamento","Alquiler",13
"rDEskzjNowBFsrPXjIGwjg==",2019-06-20,-34.57572556,-58.48783875,"Argentina","Capital Federal",NA,43,30,11500,"ARS","Departamento","Alquiler",13
"9uGXcIXwzx4iWv+hiDo5vw==",2019-06-20,-34.62554169,-58.45583725,"Argentina","Capital Federal",1,38,38,10900,"ARS","Departamento","Alquiler",0
"HYAravSeCmRPJv+mDRHMqQ==",2019-06-20,-34.5898829,-58.4026429,"Argentina","Capital Federal",1,30,30,12000,"ARS","Departamento","Alquiler",0
"XEmN0KZiiiayf0cGn7l0Og==",2019-06-20,-34.5994769,-58.3860383,"Argentina","Capital Federal",2,45,40,14000,"ARS","Departamento","Alquiler",5
"Lr5k2wWe/CL2/zQ4smJhaw==",2019-06-20,-34.5795137,-58.4798453,"Argentina","Capital Federal",2,55,50,15500,"ARS","Departamento","Alquiler",5
"u0gkNt+BqcMU0+uaJrFpQw==",2019-06-20,-34.57089,-58.48847,"Argentina","Capital Federal",2,45,42,19500,"ARS","Departamento","Alquiler",3
"iQXegmfIzxUNZ3QKyXvCTw==",2019-06-20,-34.639431,-58.466351,"Argentina","Capital Federal",3,58,52,19000,"ARS","Departamento","Alquiler",6
"FeMTWvLTvrJ5mjyN21LxVQ==",2019-06-20,-34.5705179,-58.4914578,"Argentina","Capital Federal",3,80,75,24000,"ARS","Departamento","Alquiler",5
"/zFRDHOiHxiBGpnwr/gP9Q==",2019-06-20,-34.603683,-58.381557,"Argentina","Capital Federal",4,105,95,26000,"ARS","Departamento","Alquiler",10
"Qir8PB4wWQrWhIfEP6D8eg==",2019-05-23,-34.5825042,-58.4085485,"Argentina","Capital Federal",NA,80,80,26000,"ARS","Departamento","Alquiler",0
"VQ/VPMRxmZlG7/qhgg3tBQ==",2019-05-23,-34.5728372,-58.4857904,"Argentina","Capital Federal",1,35,30,12000,"ARS","Departamento","Alquiler",5
"Ui+O2CrbadcemHjaGmQaDQ==",2019-05-23,-34.6020169,-58.39172,"Argentina","Capital Federal",2,38,38,9500,"ARS","Departamento","Alquiler",0
"fu4gcOGXb83FAWzFUz1/xQ==",2019-05-23,-34.6373223,-58.4731102,"Argentina","Capital Federal",3,76,76,20000,"ARS","Departamento","Alquiler",0
"+Ww1di7DIO/zOlzHcIiS4g==",2019-04-12,-34.6306138,-58.4665646,"Argentina","Capital Federal",NA,59,59,14000,"ARS","Departamento","Alquiler",0
"6+P7GyQ013Wlt4Pf5qRiEQ==",2019-04-12,-34.5943221,-58.3933099,"Argentina","Capital Federal",1,35,35,13000,"ARS","Departamento","Alquiler",0
"3BvZ+Ptm4jNvbWGLxmkjFA==",2019-04-12,-34.5943221,-58.3933099,"Argentina","Capital Federal",1,35,35,13000,"ARS","Departamento","Alquiler",0
"eEjHMqRtQWVhRr3UCVMXKg==",2019-04-12,-34.5703398,-58.4874673,"Argentina","Capital Federal",1,43,39,11000,"ARS","Departamento","Alquiler",4
"wZkXIoBdThzkKVdpicuJ8A==",2019-04-12,-34.5855865,-58.4797973,"Argentina","Capital Federal",1,30,25,10000,"ARS","Departamento","Alquiler",5
"PO81Ye4Om82CQSVzI111ew==",2019-04-12,-34.567307,-58.491466,"Argentina","Capital Federal",1,31,28,10000,"ARS","Departamento","Alquiler",3
"A+KAojK1o7uMTPin0mJs2w==",2019-04-12,-34.5594193,-58.4699199,"Argentina","Capital Federal",1,34,28,11500,"ARS","Departamento","Alquiler",6
"rna37bXmf+lS5AomTjlOuQ==",2019-04-12,-34.5820445,-58.4913676,"Argentina","Capital Federal",1,32,29,11000,"ARS","Departamento","Alquiler",3
"kcVL8ugYBvlBfjXl2j0QwQ==",2019-04-12,-34.6306629572,-58.4600849657,"Argentina","Capital Federal",2,38,38,9500,"ARS","Departamento","Alquiler",0
"oTgMv3Oy2y6O0Ysi91Ck7w==",2019-04-12,-34.6327315556,-58.4582202111,"Argentina","Capital Federal",2,52,45,13000,"ARS","Departamento","Alquiler",7
"LWF9jBlHnqS58IVswCgo0Q==",2019-04-12,-34.6382084,-58.4662845,"Argentina","Capital Federal",2,46,46,15000,"ARS","Departamento","Alquiler",0
"TgI2IVymubEr9xUf5L51lA==",2019-04-12,-34.6288476,-58.459328,"Argentina","Capital Federal",2,56,50,15000,"ARS","Departamento","Alquiler",6
"cfyXYv4q3RAaY5VVtXAsYw==",2019-04-12,-34.627235,-58.4621255,"Argentina","Capital Federal",2,50,36,11000,"ARS","Departamento","Alquiler",14
"eu0egl+YX7x+KdPLRjft5w==",2019-04-12,-34.5702279,-58.4814945,"Argentina","Capital Federal",2,90,45,18000,"ARS","Departamento","Alquiler",45
"jkbWuvvuLhP/gihk5bqTPQ==",2019-04-12,-34.5812730961,-58.412434082,"Argentina","Capital Federal",3,90,90,42000,"ARS","Departamento","Alquiler",0
"N/mfav5gQn+2yGx5m0zlbg==",2019-04-12,-34.5768461,-58.4840574,"Argentina","Capital Federal",4,101,71,23000,"ARS","PH","Alquiler",30
"866DXV+5pX257a0HvMiQhA==",2019-04-12,-34.5918192,-58.4125685,"Argentina","Capital Federal",4,102,90,26500,"ARS","Departamento","Alquiler",12
